# _tick,_time,frames,mean_episode_return_0,loss_0
8478,1760613497.462144,27129600,-0.054931946098804474,0.7290141582489014
8479,1760613498.0393157,27132800,-0.05496995151042938,0.6872169971466064
8480,1760613498.696788,27136000,-0.05448053777217865,0.7390716671943665
8481,1760613499.467382,27139200,-0.054346732795238495,0.7286742925643921
8482,1760613500.2827609,27142400,-0.05423577129840851,0.6795234084129333
8483,1760613500.8084147,27145600,-0.0544951967895031,0.7157540321350098
8484,1760613501.5182393,27148800,-0.05460045486688614,0.7048649787902832
8485,1760613502.0853455,27152000,-0.054215043783187866,0.7328328490257263
8486,1760613502.6923637,27155200,-0.054361119866371155,0.727094829082489
8487,1760613503.4450703,27158400,-0.054721392691135406,0.6859699487686157
8488,1760613504.148234,27161600,-0.05446697399020195,0.7274458408355713
8489,1760613504.6612494,27164800,-0.054777804762125015,0.7434485554695129
8490,1760613505.293783,27168000,-0.05465458706021309,0.7248389720916748
8491,1760613505.817626,27171200,-0.0549241304397583,0.6908611059188843
8492,1760613506.4179182,27174400,-0.05504142865538597,0.7110195159912109
8493,1760613507.024195,27177600,-0.05518370494246483,0.7198072671890259
8494,1760613506.7041848,27180800,-0.0547093003988266,0.7140899896621704
8495,1760613507.23517,27184000,-0.05465966835618019,0.7085040807723999
8496,1760613507.9771967,27187200,-0.05465150251984596,0.7092893719673157
8497,1760613508.5983233,27190400,-0.05524887517094612,0.6894288659095764
8498,1760613509.3266952,27193600,-0.05540782958269119,0.7138412594795227
8499,1760613509.8676987,27196800,-0.05582505837082863,0.7000269889831543
8500,1760613510.449632,27200000,-0.055766511708498,0.7009149193763733
8501,1760613511.2070343,27203200,-0.055764228105545044,0.717115044593811
8502,1760613511.9939952,27206400,-0.056189365684986115,0.6770444512367249
8503,1760613512.7165518,27209600,-0.056359220296144485,0.7165083885192871
8504,1760613513.265453,27212800,-0.056510087102651596,0.7199764251708984
8505,1760613513.8963053,27216000,-0.056227825582027435,0.7167820930480957
8506,1760613514.407425,27219200,-0.05623899772763252,0.7244316935539246
8507,1760613515.0092313,27222400,-0.05653482303023338,0.7461087107658386
8508,1760613515.7911067,27225600,-0.056563448160886765,0.7411771416664124
8509,1760613516.3746798,27228800,-0.056261640042066574,0.7438408136367798
8510,1760613517.1045363,27232000,-0.056245774030685425,0.6995965838432312
8511,1760613517.7742128,27235200,-0.056047793477773666,0.7514103651046753
8512,1760613518.307841,27238400,-0.055534426122903824,0.7093762159347534
8513,1760613518.8868914,27241600,-0.05538171902298927,0.7432501316070557
8514,1760613519.522353,27244800,-0.055926498025655746,0.6989843845367432
8515,1760613520.2046754,27248000,-0.0560082346200943,0.7037675380706787
8516,1760613520.7255247,27251200,-0.05565937981009483,0.7123539447784424
8517,1760613521.2936344,27254400,-0.055738914757966995,0.6938939690589905
8518,1760613522.1685245,27257600,-0.055317722260951996,0.7342749834060669
8519,1760613522.6817608,27260800,-0.05550451576709747,0.709719717502594
8520,1760613523.3098335,27264000,-0.05567023158073425,0.7326102256774902
8521,1760613523.888509,27267200,-0.055757950991392136,0.6980486512184143
8522,1760613524.4415,27270400,-0.0556405670940876,0.7094366550445557
8523,1760613525.0740921,27273600,-0.05555226281285286,0.7031317353248596
8524,1760613525.5667977,27276800,-0.055361513048410416,0.7339388132095337
8525,1760613526.0754943,27280000,-0.05531977489590645,0.707020103931427
8526,1760613526.6632779,27283200,-0.05555270239710808,0.7408776879310608
8527,1760613527.1748586,27286400,-0.05558648705482483,0.710303783416748
8528,1760613527.7287908,27289600,-0.05561627820134163,0.7254058122634888
8529,1760613528.251724,27292800,-0.05514316260814667,0.7136653065681458
8530,1760613529.0949864,27296000,-0.05542314425110817,0.7108622789382935
8531,1760613529.8688269,27299200,-0.055467624217271805,0.717405378818512
8532,1760613530.5326123,27302400,-0.0558062419295311,0.7048251628875732
8533,1760613531.2894213,27305600,-0.055633049458265305,0.7507165670394897
8534,1760613531.8085332,27308800,-0.056181650608778,0.7596201300621033
8535,1760613532.5115771,27312000,-0.056187987327575684,0.7104771137237549
8536,1760613533.254665,27315200,-0.0567241795361042,0.7157695889472961
8537,1760613533.7995083,27318400,-0.05660915747284889,0.72418612241745
8538,1760613534.5444896,27321600,-0.056365471333265305,0.7440615296363831
8539,1760613535.3624213,27324800,-0.05681857094168663,0.7147563695907593
8540,1760613536.1715956,27328000,-0.0564265213906765,0.7443472146987915
8541,1760613536.7420492,27331200,-0.05645402520895004,0.6998239755630493
8542,1760613537.618242,27334400,-0.05639107525348663,0.7339752316474915
8543,1760613538.2703938,27337600,-0.05695972591638565,0.7136058211326599
8544,1760613538.1737983,27340800,-0.05662073194980621,0.716397762298584
8545,1760613538.962553,27344000,-0.05669361725449562,0.6984726190567017
8546,1760613539.646944,27347200,-0.05642783269286156,0.7061851620674133
8547,1760613540.21763,27350400,-0.05693398416042328,0.7110217213630676
8548,1760613540.7792742,27353600,-0.05715063586831093,0.7246425151824951
8549,1760613541.560799,27356800,-0.05719805136322975,0.7165570855140686
8550,1760613542.2608495,27360000,-0.05699550732970238,0.6953069567680359
8551,1760613542.8442035,27363200,-0.056876398622989655,0.7451637983322144
8552,1760613543.4379563,27366400,-0.05713258683681488,0.7158041596412659
8553,1760613544.1586866,27369600,-0.05765066295862198,0.7255162000656128
8554,1760613544.8146582,27372800,-0.05717167258262634,0.7013426423072815
8555,1760613545.4725816,27376000,-0.05673636868596077,0.7334040999412537
8556,1760613546.0025356,27379200,-0.05624762549996376,0.7106198072433472
8557,1760613546.6635928,27382400,-0.05621618404984474,0.7407962679862976
8558,1760613547.279168,27385600,-0.056214574724435806,0.7284120917320251
8559,1760613547.8865483,27388800,-0.05574775114655495,0.7272028923034668
8560,1760613548.4996376,27392000,-0.05604061484336853,0.725454568862915
8561,1760613549.0651062,27395200,-0.0559609979391098,0.7248495221138
8562,1760613549.7200084,27398400,-0.05580427125096321,0.7079575061798096
8563,1760613550.5513594,27401600,-0.055833686143159866,0.7013181447982788
8564,1760613551.1429627,27404800,-0.05574527755379677,0.7348150014877319
8565,1760613551.713212,27408000,-0.05554020032286644,0.6961865425109863
8566,1760613552.3681295,27411200,-0.05591406673192978,0.721239447593689
8567,1760613553.0463152,27414400,-0.05580637603998184,0.7216447591781616
8568,1760613553.6192343,27417600,-0.0555671788752079,0.7266436815261841
8569,1760613554.1301618,27420800,-0.05604759231209755,0.6928735971450806
8570,1760613554.7045436,27424000,-0.05644894763827324,0.7055528163909912
8571,1760613555.3417106,27427200,-0.05612407997250557,0.7328183054924011
8572,1760613556.1691916,27430400,-0.0558718666434288,0.7176623344421387
8573,1760613556.7347434,27433600,-0.05601632595062256,0.7006543874740601
8574,1760613557.2758887,27436800,-0.05627164989709854,0.7005068063735962
8575,1760613557.802024,27440000,-0.05626923218369484,0.7078661322593689
8576,1760613558.5380285,27443200,-0.05614318326115608,0.698585569858551
8577,1760613559.0573974,27446400,-0.05625903233885765,0.6991889476776123
8578,1760613559.6565185,27449600,-0.05625814571976662,0.709199070930481
8579,1760613560.3905146,27452800,-0.05624363571405411,0.7372234463691711
8580,1760613561.120765,27456000,-0.05659002810716629,0.7039554119110107
8581,1760613561.9206629,27459200,-0.05673379451036453,0.7125070095062256
8582,1760613562.5383558,27462400,-0.057230621576309204,0.7102802395820618
8583,1760613563.331626,27465600,-0.05693156272172928,0.7307325601577759
8584,1760613563.841944,27468800,-0.05644908919930458,0.7284408807754517
8585,1760613564.3794475,27472000,-0.0569617934525013,0.6961044073104858
8586,1760613565.2152855,27475200,-0.05711162090301514,0.7165197134017944
8587,1760613565.8091307,27478400,-0.056257110089063644,0.7228310108184814
8588,1760613566.3806748,27481600,-0.05635625496506691,0.6958360075950623
8589,1760613567.18914,27484800,-0.05625702440738678,0.7012913227081299
8590,1760613567.77671,27488000,-0.05597100406885147,0.6915356516838074
8591,1760613568.3770123,27491200,-0.055460501462221146,0.7402255535125732
8592,1760613568.9410133,27494400,-0.05552482232451439,0.6926196217536926
8593,1760613569.608248,27497600,-0.05595237761735916,0.7300695180892944
8594,1760613569.4667487,27500800,-0.05577826499938965,0.722209632396698
8595,1760613570.172714,27504000,-0.05555583909153938,0.6837707757949829
8596,1760613570.7747703,27507200,-0.05566005781292915,0.710706889629364
8597,1760613571.2884977,27510400,-0.05544668808579445,0.7231744527816772
8598,1760613572.088816,27513600,-0.05539924278855324,0.7205837368965149
8599,1760613572.662988,27516800,-0.05558977276086807,0.7120469808578491
8600,1760613573.311302,27520000,-0.05606634542346001,0.7299754619598389
8601,1760613574.090447,27523200,-0.05606625974178314,0.7257206439971924
8602,1760613574.75772,27526400,-0.05561983957886696,0.7102310657501221
8603,1760613575.3956435,27529600,-0.055482979863882065,0.7109302282333374
8604,1760613576.0947049,27532800,-0.05551471188664436,0.703229546546936
8605,1760613576.7460926,27536000,-0.05588434636592865,0.7426803708076477
8606,1760613577.5150425,27539200,-0.05603141337633133,0.7391008138656616
8607,1760613578.2808764,27542400,-0.05619312822818756,0.7627508640289307
8608,1760613578.9875488,27545600,-0.055938057601451874,0.7256309390068054
8609,1760613579.8131754,27548800,-0.05588921159505844,0.7254624962806702
8610,1760613580.6943254,27552000,-0.05550992488861084,0.6993078589439392
8611,1760613581.290221,27555200,-0.05545224994421005,0.6909675002098083
8612,1760613582.1168172,27558400,-0.05614057555794716,0.7145821452140808
8613,1760613583.0132277,27561600,-0.05604980140924454,0.699108362197876
8614,1760613583.793986,27564800,-0.0557255856692791,0.7018693685531616
8615,1760613584.3416603,27568000,-0.05564682185649872,0.7007625102996826
8616,1760613585.12803,27571200,-0.05570873245596886,0.7372025847434998
8617,1760613585.928391,27574400,-0.05581817775964737,0.7036964893341064
8618,1760613586.6637228,27577600,-0.056371644139289856,0.6965695023536682
8619,1760613587.21152,27580800,-0.05620724707841873,0.7131788730621338
8620,1760613587.908316,27584000,-0.05611296743154526,0.7147200107574463
8621,1760613588.527081,27587200,-0.055765021592378616,0.7387104630470276
8622,1760613589.293181,27590400,-0.055404920130968094,0.7087963819503784
8623,1760613589.8698618,27593600,-0.05565168336033821,0.7379209995269775
8624,1760613590.623175,27596800,-0.056243520230054855,0.7161999344825745
8625,1760613591.1693988,27600000,-0.05637194216251373,0.7260890007019043
8626,1760613591.7978969,27603200,-0.05588763207197189,0.7146356701850891
8627,1760613592.4921403,27606400,-0.055659256875514984,0.7205715179443359
8628,1760613593.1230881,27609600,-0.05585397779941559,0.704616367816925
8629,1760613593.7002404,27612800,-0.05603663623332977,0.6981357336044312
8630,1760613594.422828,27616000,-0.05550645664334297,0.7317709922790527
8631,1760613595.3474195,27619200,-0.055322300642728806,0.7218369245529175
8632,1760613595.9483304,27622400,-0.0552627295255661,0.7226654291152954
8633,1760613596.622129,27625600,-0.05552579089999199,0.7024459838867188
8634,1760613597.297055,27628800,-0.05509457737207413,0.699889600276947
8635,1760613597.9288707,27632000,-0.055279526859521866,0.7112554311752319
8636,1760613598.5601304,27635200,-0.05502564087510109,0.7212698459625244
8637,1760613599.3494692,27638400,-0.05511438846588135,0.7281451225280762
8638,1760613599.88393,27641600,-0.055343762040138245,0.705336332321167
8639,1760613600.6010506,27644800,-0.055270176380872726,0.6922405958175659
8640,1760613600.3793483,27648000,-0.05570433661341667,0.716061532497406
8641,1760613601.2341132,27651200,-0.05562039837241173,0.7196447849273682
8642,1760613601.8316185,27654400,-0.055971499532461166,0.7254215478897095
8643,1760613602.445175,27657600,-0.05579553544521332,0.7332776784896851
8644,1760613603.0848615,27660800,-0.056416694074869156,0.7141912579536438
8645,1760613603.6383388,27664000,-0.056287411600351334,0.7381379008293152
8646,1760613604.4633415,27667200,-0.05651066452264786,0.7322090268135071
8647,1760613605.1587598,27670400,-0.056487634778022766,0.7233418226242065
8648,1760613605.7362244,27673600,-0.05648305267095566,0.7122401595115662
8649,1760613606.2632966,27676800,-0.05666961520910263,0.7106744647026062
8650,1760613606.8699965,27680000,-0.05666167289018631,0.7333791255950928
8651,1760613607.4757044,27683200,-0.05701499804854393,0.7276322841644287
8652,1760613608.203642,27686400,-0.057076942175626755,0.7026843428611755
8653,1760613608.9066558,27689600,-0.05671681463718414,0.7094258666038513
8654,1760613609.577478,27692800,-0.056865792721509933,0.6857783794403076
8655,1760613610.1753712,27696000,-0.05697648972272873,0.7362548112869263
8656,1760613610.8143013,27699200,-0.057693690061569214,0.7108051776885986
8657,1760613611.4634094,27702400,-0.057565223425626755,0.6969299912452698
8658,1760613612.1404076,27705600,-0.057588979601860046,0.7174063920974731
8659,1760613612.8288572,27708800,-0.05802544578909874,0.738079309463501
8660,1760613613.5443916,27712000,-0.05806674435734749,0.7067121863365173
8661,1760613614.0307758,27715200,-0.058512479066848755,0.7342925071716309
8662,1760613614.6385744,27718400,-0.0584108829498291,0.728776216506958
8663,1760613615.2320411,27721600,-0.05831453204154968,0.718885064125061
8664,1760613615.8467057,27724800,-0.0580647848546505,0.7358464598655701
8665,1760613616.4909887,27728000,-0.05843169242143631,0.7118096351623535
8666,1760613617.3007188,27731200,-0.05847294256091118,0.7099269032478333
8667,1760613618.0083594,27734400,-0.05879967287182808,0.7129061818122864
8668,1760613618.65868,27737600,-0.058858633041381836,0.7487520575523376
8669,1760613619.3596919,27740800,-0.05861208587884903,0.7268000841140747
8670,1760613619.977297,27744000,-0.05861736834049225,0.7279319167137146
8671,1760613620.717324,27747200,-0.05901985615491867,0.7272929549217224
8672,1760613621.3872244,27750400,-0.05898834392428398,0.7493714690208435
8673,1760613621.9764967,27753600,-0.05861936882138252,0.7627416849136353
8674,1760613622.5102596,27756800,-0.05841362476348877,0.7299384474754333
8675,1760613623.037385,27760000,-0.058411888778209686,0.7317208647727966
8676,1760613623.745506,27763200,-0.058127108961343765,0.706998884677887
8677,1760613624.34239,27766400,-0.05763215944170952,0.7298471331596375
8678,1760613624.8392172,27769600,-0.057565342634916306,0.7028220891952515
8679,1760613625.7165222,27772800,-0.05734401196241379,0.6965930461883545
8680,1760613626.4355195,27776000,-0.05704150348901749,0.7192453145980835
8681,1760613627.2522762,27779200,-0.05740709230303764,0.7095398902893066
8682,1760613628.092162,27782400,-0.05738021433353424,0.7244153022766113
8683,1760613628.6831417,27785600,-0.057790886610746384,0.7080326080322266
8684,1760613629.5005674,27788800,-0.05801098048686981,0.7140985131263733
